src,dst,edge_type,edge_source
TUR10-0833210,TUR10-0226580,PART_MERONYM,SR
TUR10-0833210,TUR10-0380120,PART_MERONYM,SR
TUR10-0833210,TUR10-0421860,PART_MERONYM,SR
TUR10-0833210,TUR10-0484100,PART_MERONYM,SR
TUR10-0833210,TUR10-0512930,PART_MERONYM,SR
TUR10-0833210,TUR10-0565640,PART_MERONYM,SR
TUR10-0833210,TUR10-0582130,PART_MERONYM,SR
TUR10-0833210,TUR10-0605590,PART_MERONYM,SR
TUR10-0833210,TUR10-0622420,PART_MERONYM,SR
TUR10-0833210,TUR10-0657010,PART_MERONYM,SR
TUR10-0833210,TUR10-0661260,PART_MERONYM,SR
TUR10-0833210,TUR10-1212960,PART_MERONYM,SR
TUR10-0833210,TUR10-0833270,HYPERNYM,SR
TUR10-0833210,TUR10-0325870,HYPONYM,SR
TUR10-0833210,TUR10-0040410,HYPONYM,SR
TUR10-0833210,TUR10-0432880,HYPONYM,SR
TUR10-0833210,TUR10-0536920,HYPONYM,SR
TUR10-0833210,TUR10-0536930,HYPONYM,SR
TUR10-0833210,TUR10-0502370,HYPONYM,SR
TUR10-0833210,TUR10-0745420,HYPONYM,SR
TUR10-0833210,TUR10-0694650,HYPONYM,SR
TUR10-0833210,TUR10-1211350,HYPONYM,SR
TUR10-0833210,TUR10-0472490,HYPONYM,SR
TUR10-0833210,TUR10-0486170,HYPONYM,SR
TUR10-0833210,TUR10-1212760,HYPONYM,SR
TUR10-0833210,TUR10-1213820,HYPONYM,SR
TUR10-0833210,TUR10-0673530,HYPONYM,SR
TUR10-0833210,TUR10-0314390,HYPONYM,SR
TUR10-0833210,TUR10-1244030,HYPONYM,SR
TUR10-0833210,TUR10-0151060,HYPONYM,SR
TUR10-0833210,TUR10-0619510,HYPONYM,SR
TUR10-0833210,TUR10-0464160,HYPONYM,SR
TUR10-0833210,TUR10-0550540,HYPONYM,SR
TUR10-0833210,TUR10-0593590,HYPONYM,SR
TUR10-0833210,TUR10-0309490,HYPONYM,SR
TUR10-0833210,TUR10-1214190,HYPONYM,SR
TUR10-0833210,TUR10-0855060,HYPONYM,SR
TUR10-0833210,TUR10-1214930,HYPONYM,SR
TUR10-0833210,TUR10-0513480,HYPONYM,SR
TUR10-0833210,TUR10-0925490,HYPONYM,SR
TUR10-0833210,TUR10-0327050,HYPONYM,SR
TUR10-0833210,TUR10-0015300,HYPONYM,SR
TUR10-0833210,TUR10-0326990,HYPONYM,SR
TUR10-0833210,TUR10-0778510,HYPONYM,SR
TUR10-0833210,TUR10-0733640,HYPONYM,SR
TUR10-0833210,TUR10-0489020,HYPONYM,SR
TUR10-0833210,TUR10-1246590,HYPONYM,SR
TUR10-0833210,TUR10-0427040,HYPONYM,SR
TUR10-0833210,TUR10-0619250,HYPONYM,SR
TUR10-0833210,TUR10-0629050,HYPONYM,SR
TUR10-0833210,TUR10-0007170,HYPONYM,SR
TUR10-0833210,TUR10-0555540,HYPONYM,SR
TUR10-0833210,TUR10-0032310,HYPONYM,SR
TUR10-0833210,TUR10-0032290,HYPONYM,SR
TUR10-0833210,TUR10-0621740,HYPONYM,SR
TUR10-0833210,TUR10-1024360,HYPONYM,SR
TUR10-0833210,TUR10-0258440,HYPONYM,SR
TUR10-0833210,TUR10-0258380,HYPONYM,SR
TUR10-0833210,TUR10-0398010,HYPONYM,SR
TUR10-0833210,TUR10-0665370,HYPONYM,SR
TUR10-0833210,TUR10-0665380,HYPONYM,SR
TUR10-0833210,TUR10-0502140,HYPONYM,SR
TUR10-0833210,TUR10-1211170,HYPONYM,SR
TUR10-0833210,TUR10-0749720,HYPONYM,SR
TUR10-0833210,TUR10-0472380,HYPONYM,SR
TUR10-0833210,TUR10-0143060,HYPONYM,SR
TUR10-0833210,TUR10-0090400,HYPONYM,SR
TUR10-0833210,TUR10-0645150,HYPONYM,SR
TUR10-0833210,TUR10-0178270,HYPONYM,SR
TUR10-0833210,TUR10-0996180,HYPONYM,SR
TUR10-0833210,TUR10-0657030,HYPONYM,SR
TUR10-0833210,TUR10-0810620,HYPONYM,SR
TUR10-0833210,TUR10-1043140,HYPONYM,SR
TUR10-0833210,TUR10-0323670,HYPONYM,SR
TUR10-0833210,TUR10-0876970,HYPONYM,SR
TUR10-0833210,TUR10-0863420,HYPONYM,SR
TUR10-0833210,TUR10-0863440,HYPONYM,SR
TUR10-0833210,TUR10-0863430,HYPONYM,SR
TUR10-0833210,TUR10-0863400,HYPONYM,SR
TUR10-0833210,TUR10-0076160,HYPONYM,SR
TUR10-0833210,TUR10-0396730,HYPONYM,SR
TUR10-0833210,TUR10-0824260,HYPONYM,SR
TUR10-0833210,TUR10-0431240,HYPONYM,SR
TUR10-0833210,TUR10-0820220,HYPONYM,SR
TUR10-0833210,TUR10-0820180,HYPONYM,SR
TUR10-0833210,TUR10-0819960,HYPONYM,SR
TUR10-0833210,TUR10-0819150,HYPONYM,SR
TUR10-0833210,TUR10-0532880,HYPONYM,SR
TUR10-0833210,TUR10-0545680,HYPONYM,SR
TUR10-0833210,TUR10-0554220,HYPONYM,SR
TUR10-0833210,TUR10-0558370,HYPONYM,SR
TUR10-0833210,TUR10-0561500,HYPONYM,SR
TUR10-0833210,TUR10-0528930,HYPONYM,SR
TUR10-0833210,TUR10-0563450,HYPONYM,SR
TUR10-0833210,TUR10-0563860,HYPONYM,SR
TUR10-0833210,TUR10-0565640,HYPONYM,SR
TUR10-0833210,TUR10-0567530,HYPONYM,SR
TUR10-0833210,TUR10-0569060,HYPONYM,SR
TUR10-0833210,TUR10-0722460,HYPONYM,SR
TUR10-0833210,TUR10-0581550,HYPONYM,SR
TUR10-0833210,TUR10-0582460,HYPONYM,SR
TUR10-0833210,TUR10-0582480,HYPONYM,SR
TUR10-0833210,TUR10-0659100,HYPONYM,SR
TUR10-0833210,TUR10-0590100,HYPONYM,SR
TUR10-0833210,TUR10-0590130,HYPONYM,SR
TUR10-0833210,TUR10-0669240,HYPONYM,SR
TUR10-0833210,TUR10-0668810,HYPONYM,SR
TUR10-0833210,TUR10-0670080,HYPONYM,SR
TUR10-0833210,TUR10-0671460,HYPONYM,SR
TUR10-0833210,TUR10-0671540,HYPONYM,SR
TUR10-0833210,TUR10-0671680,HYPONYM,SR
TUR10-0833210,TUR10-0677920,HYPONYM,SR
TUR10-0833210,TUR10-0599640,HYPONYM,SR
TUR10-0833210,TUR10-0291740,HYPONYM,SR
TUR10-0833210,TUR10-0303580,HYPONYM,SR
TUR10-0833210,TUR10-0640590,HYPONYM,SR
TUR10-0833210,TUR10-0634050,HYPONYM,SR
TUR10-0833210,TUR10-0325640,HYPONYM,SR
TUR10-0833210,TUR10-0632470,HYPONYM,SR
TUR10-0833210,TUR10-1047780,HYPONYM,SR
TUR10-0833210,TUR10-0351220,HYPONYM,SR
TUR10-0833210,TUR10-0833530,DERIVATION_RELATED,SR
TUR10-0833210,TUR10-0320990,HYPONYM,SR
TUR10-0833210,ENG31-02916498-n,SYNONYM,ILR
TUR10-0833210,ENG31-04348764-n,SYNONYM,ILR
TUR10-0833230,TUR10-0446040,HYPONYM,SR
TUR10-0833230,TUR10-0032580,HYPERNYM,SR
TUR10-0833230,TUR10-0810640,HYPONYM,SR
TUR10-0833230,TUR10-0635260,HYPONYM,SR
TUR10-0833230,TUR10-0361570,HYPONYM,SR
TUR10-0833230,TUR10-0232290,DERIVATION_RELATED,SR
TUR10-0833230,TUR10-0833540,DERIVATION_RELATED,SR
TUR10-0833250,TUR10-0214930,HYPONYM,SR
TUR10-0833250,TUR10-0590280,HYPONYM,SR
TUR10-0833250,TUR10-0606140,HYPONYM,SR
TUR10-0833250,TUR10-0522600,HYPERNYM,SR
TUR10-0833250,TUR10-1218870,HYPONYM,SR
TUR10-0833250,TUR10-0782240,HYPONYM,SR
TUR10-0833250,TUR10-0197800,HYPONYM,SR
TUR10-0833250,TUR10-0215020,HYPONYM,SR
TUR10-0833250,TUR10-0709900,DERIVATION_RELATED,SR
TUR10-0833250,TUR10-0709920,DERIVATION_RELATED,SR
TUR10-0833250,TUR10-0550510,DERIVATION_RELATED,SR
TUR10-0833250,ENG31-04939142-n,SYNONYM,ILR
TUR10-0833250,ENG31-05734290-n,SYNONYM,ILR
TUR10-0833260,TUR10-0041880,HYPONYM,SR
TUR10-0833260,TUR10-0833270,HYPONYM,SR
TUR10-0833260,TUR10-0834270,HYPONYM,SR
TUR10-0833260,TUR10-0858800,HYPONYM,SR
TUR10-0833260,TUR10-0098940,HYPONYM,SR
TUR10-0833260,TUR10-0849800,HYPONYM,SR
TUR10-0833260,TUR10-0867710,HYPONYM,SR
TUR10-0833260,TUR10-0521520,HYPONYM,SR
TUR10-0833260,TUR10-0574820,HYPONYM,SR
TUR10-0833260,TUR10-0191560,HYPONYM,SR
TUR10-0833260,TUR10-0110570,HYPONYM,SR
TUR10-0833260,TUR10-0377490,HYPONYM,SR
TUR10-0833260,TUR10-0729050,HYPONYM,SR
TUR10-0833260,TUR10-0596920,HYPONYM,SR
TUR10-0833260,TUR10-0815760,HYPONYM,SR
TUR10-0833260,TUR10-0128460,HYPERNYM,SR
TUR10-0833260,TUR10-0039310,HYPONYM,SR
TUR10-0833260,TUR10-0597270,HYPONYM,SR
TUR10-0833260,TUR10-0418360,HYPONYM,SR
TUR10-0833260,TUR10-0377480,HYPONYM,SR
TUR10-0833260,TUR10-0190410,HYPONYM,SR
TUR10-0833260,TUR10-0490180,HYPONYM,SR
TUR10-0833260,TUR10-0749540,HYPONYM,SR
TUR10-0833260,TUR10-0835900,HYPONYM,SR
TUR10-0833260,TUR10-0546570,HYPONYM,SR
TUR10-0833260,TUR10-0493020,HYPONYM,SR
TUR10-0833260,TUR10-1211870,HYPONYM,SR
TUR10-0833260,TUR10-0163480,HYPONYM,SR
TUR10-0833260,TUR10-0163720,HYPONYM,SR
TUR10-0833260,TUR10-1215410,HYPONYM,SR
TUR10-0833260,TUR10-0722600,HYPONYM,SR
TUR10-0833260,TUR10-0154060,HYPONYM,SR
TUR10-0833260,TUR10-0837080,HYPONYM,SR
TUR10-0833260,TUR10-0612570,HYPONYM,SR
TUR10-0833260,TUR10-0833670,HYPONYM,SR
TUR10-0833260,TUR10-0506910,HYPONYM,SR
TUR10-0833260,TUR10-0549720,HYPONYM,SR
TUR10-0833260,TUR10-0531660,HYPONYM,SR
TUR10-0833260,TUR10-0731670,HYPONYM,SR
TUR10-0833260,TUR10-0516660,HYPONYM,SR
TUR10-0833260,TUR10-0701720,HYPONYM,SR
TUR10-0833260,TUR10-0355270,HYPONYM,SR
TUR10-0833260,TUR10-0277210,HYPONYM,SR
TUR10-0833260,TUR10-0612380,HYPONYM,SR
TUR10-0833260,TUR10-0750900,HYPONYM,SR
TUR10-0833260,TUR10-0632060,HYPONYM,SR
TUR10-0833260,TUR10-0333940,HYPONYM,SR
TUR10-0833260,TUR10-0750990,HYPONYM,SR
TUR10-0833260,TUR10-0785920,HYPONYM,SR
TUR10-0833260,TUR10-0720690,HYPONYM,SR
TUR10-0833260,TUR10-0413800,HYPONYM,SR
TUR10-0833260,TUR10-0266200,HYPONYM,SR
TUR10-0833260,TUR10-0422600,HYPONYM,SR
TUR10-0833260,TUR10-0350270,HYPONYM,SR
TUR10-0833260,TUR10-1216350,HYPONYM,SR
TUR10-0833260,TUR10-0506830,HYPONYM,SR
TUR10-0833260,TUR10-0659140,HYPONYM,SR
TUR10-0833260,TUR10-0148890,HYPONYM,SR
TUR10-0833260,TUR10-0810650,HYPONYM,SR
TUR10-0833260,TUR10-0862080,HYPONYM,SR
TUR10-0833260,TUR10-0323100,HYPONYM,SR
TUR10-0833260,TUR10-0335880,HYPONYM,SR
TUR10-0833260,TUR10-0550510,DERIVATION_RELATED,SR
TUR10-0833260,TUR10-0709900,DERIVATION_RELATED,SR
TUR10-0833260,ENG31-00022119-n,SYNONYM,ILR
TUR10-0833270,TUR10-0781840,DOMAIN_TOPIC,SR
TUR10-0833270,TUR10-0833260,HYPERNYM,SR
TUR10-0833270,TUR10-0833210,HYPONYM,SR
TUR10-0833270,TUR10-0639250,HYPONYM,SR
TUR10-0833270,TUR10-0380120,HYPONYM,SR
TUR10-0833270,TUR10-0494990,HYPONYM,SR
TUR10-0833270,TUR10-1215720,HYPONYM,SR
TUR10-0833270,TUR10-0077600,HYPONYM,SR
TUR10-0833270,TUR10-0712380,HYPONYM,SR
TUR10-0833270,TUR10-0712350,HYPONYM,SR
TUR10-0833270,TUR10-0043980,HYPONYM,SR
TUR10-0833270,TUR10-0439900,HYPONYM,SR
TUR10-0833270,TUR10-0127900,HYPONYM,SR
TUR10-0833270,TUR10-0325660,HYPONYM,SR
TUR10-0833270,TUR10-0074810,HYPONYM,SR
TUR10-0833270,TUR10-0774670,HYPONYM,SR
TUR10-0833270,TUR10-0130340,HYPONYM,SR
TUR10-0833270,TUR10-0111090,HYPONYM,SR
TUR10-0833270,TUR10-0111100,HYPONYM,SR
TUR10-0833270,TUR10-0737900,HYPONYM,SR
TUR10-0833270,TUR10-0402500,HYPONYM,SR
TUR10-0833270,TUR10-0773110,HYPONYM,SR
TUR10-0833270,TUR10-0422610,HYPONYM,SR
TUR10-0833270,TUR10-0180270,HYPONYM,SR
TUR10-0833270,TUR10-0382820,HYPONYM,SR
TUR10-0833270,TUR10-0534790,HYPONYM,SR
TUR10-0833270,TUR10-0481970,HYPONYM,SR
TUR10-0833270,TUR10-0767140,HYPONYM,SR
TUR10-0833270,TUR10-0790370,HYPONYM,SR
TUR10-0833270,TUR10-0209820,HYPONYM,SR
TUR10-0833270,TUR10-0484100,HYPONYM,SR
TUR10-0833270,TUR10-1246620,HYPONYM,SR
TUR10-0833270,TUR10-0151610,HYPONYM,SR
TUR10-0833270,TUR10-0865310,HYPONYM,SR
TUR10-0833270,TUR10-0076920,HYPONYM,SR
TUR10-0833270,TUR10-0093380,HYPONYM,SR
TUR10-0833270,TUR10-0426060,HYPONYM,SR
TUR10-0833270,TUR10-1246230,HYPONYM,SR
TUR10-0833270,TUR10-0182530,HYPONYM,SR
TUR10-0833270,TUR10-1215790,HYPONYM,SR
TUR10-0833270,TUR10-0653220,HYPONYM,SR
TUR10-0833270,TUR10-0159820,HYPONYM,SR
TUR10-0833270,TUR10-0149360,HYPONYM,SR
TUR10-0833270,TUR10-0168260,HYPONYM,SR
TUR10-0833270,TUR10-0309260,HYPONYM,SR
TUR10-0833270,TUR10-1180380,HYPONYM,SR
TUR10-0833270,TUR10-0001110,HYPONYM,SR
TUR10-0833270,TUR10-0349340,HYPONYM,SR
TUR10-0833270,TUR10-0203710,HYPONYM,SR
TUR10-0833270,TUR10-1214360,HYPONYM,SR
TUR10-0833270,TUR10-0623410,HYPONYM,SR
TUR10-0833270,TUR10-0745880,HYPONYM,SR
TUR10-0833270,TUR10-0817340,HYPONYM,SR
TUR10-0833270,TUR10-0605490,HYPONYM,SR
TUR10-0833270,TUR10-0817350,HYPONYM,SR
TUR10-0833270,TUR10-1214750,HYPONYM,SR
TUR10-0833270,TUR10-0088600,HYPONYM,SR
TUR10-0833270,TUR10-0226590,HYPONYM,SR
TUR10-0833270,TUR10-0077890,HYPONYM,SR
TUR10-0833270,TUR10-0510400,HYPONYM,SR
TUR10-0833270,TUR10-0476900,HYPONYM,SR
TUR10-0833270,TUR10-0078010,HYPONYM,SR
TUR10-0833270,TUR10-0468500,HYPONYM,SR
TUR10-0833270,TUR10-0457630,HYPONYM,SR
TUR10-0833270,TUR10-0035800,HYPONYM,SR
TUR10-0833270,TUR10-0035790,HYPONYM,SR
TUR10-0833270,TUR10-0056040,HYPONYM,SR
TUR10-0833270,TUR10-0838130,HYPONYM,SR
TUR10-0833270,TUR10-0721330,HYPONYM,SR
TUR10-0833270,TUR10-0728570,HYPONYM,SR
TUR10-0833270,TUR10-0651410,HYPONYM,SR
TUR10-0833270,TUR10-0333120,HYPONYM,SR
TUR10-0833270,TUR10-0550510,DERIVATION_RELATED,SR
TUR10-0833270,TUR10-0709900,DERIVATION_RELATED,SR
TUR10-0833270,TUR10-0833900,DERIVATION_RELATED,SR
TUR10-0833270,ENG31-04348764-n,SYNONYM,ILR
TUR10-0833290,TUR10-0109440,DOMAIN_TOPIC,SR
TUR10-0833290,TUR10-0336150,DOMAIN_TOPIC,SR
TUR10-0833290,TUR10-0103020,HYPERNYM,SR
TUR10-0833320,TUR10-0738380,ANTONYM,SR
TUR10-0833320,ENG31-00587481-a,SYNONYM,ILR
TUR10-0833370,TUR10-0538220,HYPERNYM,SR
TUR10-0833380,TUR10-0225100,HYPERNYM,SR
TUR10-0833380,TUR10-0255820,HYPONYM,SR
TUR10-0833380,TUR10-1212690,HYPONYM,SR
TUR10-0833380,TUR10-0462810,HYPONYM,SR
TUR10-0833380,TUR10-0203280,HYPONYM,SR
TUR10-0833380,TUR10-0339510,HYPONYM,SR
TUR10-0833380,TUR10-0786290,HYPONYM,SR
TUR10-0833380,TUR10-0194270,HYPONYM,SR
TUR10-0833380,ENG31-04348492-n,SYNONYM,ILR
TUR10-0833390,TUR10-0490180,HYPERNYM,SR
TUR10-0833400,TUR10-0747210,DOMAIN_TOPIC,SR
TUR10-0833400,TUR10-0810200,HYPERNYM,SR
TUR10-0833410,TUR10-0474350,HYPERNYM,SR
TUR10-0833430,TUR10-0032580,HYPERNYM,SR
TUR10-0833520,TUR10-0032580,HYPERNYM,SR
TUR10-0833530,TUR10-0376640,DERIVATION_RELATED,SR
TUR10-0833530,TUR10-0833210,DERIVATION_RELATED,SR
TUR10-0833540,TUR10-0833230,DERIVATION_RELATED,SR
TUR10-0833580,TUR10-0032580,HYPERNYM,SR
TUR10-0833600,TUR10-0032580,HYPERNYM,SR
TUR10-0833640,TUR10-1246610,HYPERNYM,SR
TUR10-0833640,TUR10-0727540,HYPONYM,SR
TUR10-0833640,TUR10-0635370,HYPONYM,SR
TUR10-0833640,TUR10-0615270,HYPONYM,SR
TUR10-0833640,ENG31-00926639-n,SYNONYM,ILR
TUR10-0833670,TUR10-0097080,HYPONYM,SR
TUR10-0833670,TUR10-0168750,HYPONYM,SR
TUR10-0833670,TUR10-0329580,HYPONYM,SR
TUR10-0833670,TUR10-0738620,HYPONYM,SR
TUR10-0833670,TUR10-1241330,HYPONYM,SR
TUR10-0833670,TUR10-0833260,HYPERNYM,SR
TUR10-0833670,TUR10-0034700,HYPONYM,SR
TUR10-0833670,TUR10-0216990,HYPONYM,SR
TUR10-0833670,TUR10-0401360,HYPONYM,SR
TUR10-0833670,TUR10-1246880,HYPONYM,SR
TUR10-0833670,TUR10-0120410,HYPONYM,SR
TUR10-0833670,TUR10-0768130,HYPONYM,SR
TUR10-0833670,TUR10-0272580,HYPONYM,SR
TUR10-0833670,TUR10-0131060,HYPONYM,SR
TUR10-0833670,TUR10-0482210,HYPONYM,SR
TUR10-0833670,TUR10-0787250,HYPONYM,SR
TUR10-0833670,TUR10-0285200,HYPONYM,SR
TUR10-0833670,TUR10-0241790,HYPONYM,SR
TUR10-0833670,ENG31-14810638-n,SYNONYM,ILR
TUR10-0833680,TUR10-0384570,HYPERNYM,SR
TUR10-0833700,TUR10-0384570,HYPERNYM,SR
TUR10-0833700,TUR10-0636290,DERIVATION_RELATED,SR
TUR10-0833710,TUR10-0538220,HYPERNYM,SR
TUR10-0833720,TUR10-1220160,DOMAIN_TOPIC,SR
TUR10-0833720,TUR10-0238190,HYPERNYM,SR
TUR10-0833720,TUR10-0385560,HYPONYM,SR
TUR10-0833740,TUR10-0097750,DOMAIN_TOPIC,SR
TUR10-0833740,TUR10-0732210,HYPERNYM,SR
TUR10-0833750,TUR10-0605580,HYPERNYM,SR
TUR10-0833800,TUR10-0267320,DOMAIN_TOPIC,SR
TUR10-0833800,TUR10-0567850,HYPERNYM,SR
TUR10-0833820,TUR10-0267320,DOMAIN_TOPIC,SR
TUR10-0833820,TUR10-0038290,HYPERNYM,SR
TUR10-0833830,TUR10-0267320,DOMAIN_TOPIC,SR
TUR10-0833860,TUR10-0800580,HYPERNYM,SR
TUR10-0833900,TUR10-0833270,DERIVATION_RELATED,SR
TUR10-0833930,TUR10-0834070,DERIVATION_RELATED,SR
TUR10-0833940,TUR10-0109440,DOMAIN_TOPIC,SR
TUR10-0833940,TUR10-0664150,HYPERNYM,SR
TUR10-0833960,TUR10-0159290,DERIVATION_RELATED,SR
TUR10-0833970,TUR10-0159290,DERIVATION_RELATED,SR
TUR10-0833970,TUR10-0834080,DERIVATION_RELATED,SR
TUR10-0833970,TUR10-0834090,DERIVATION_RELATED,SR
TUR10-0834010,TUR10-0522720,HYPERNYM,SR
TUR10-0834010,TUR10-0869980,HYPONYM,SR
TUR10-0834010,TUR10-0869970,HYPONYM,SR
TUR10-0834010,TUR10-0130890,HYPONYM,SR
TUR10-0834010,TUR10-0131260,HYPONYM,SR
TUR10-0834010,TUR10-0515660,HYPONYM,SR
TUR10-0834010,TUR10-0514250,HYPONYM,SR
TUR10-0834010,TUR10-0789590,HYPONYM,SR
TUR10-0834010,TUR10-0017910,HYPONYM,SR
TUR10-0834010,TUR10-0467710,HYPONYM,SR
TUR10-0834010,TUR10-0834140,HYPONYM,SR
TUR10-0834010,TUR10-0436200,HYPONYM,SR
TUR10-0834010,TUR10-0701500,HYPONYM,SR
TUR10-0834010,TUR10-0631300,HYPONYM,SR
TUR10-0834010,TUR10-0834050,DERIVATION_RELATED,SR
TUR10-0834010,TUR10-0834070,DERIVATION_RELATED,SR
TUR10-0834010,TUR10-0561040,HYPONYM,SR
TUR10-0834010,ENG31-14726577-n,SYNONYM,ILR
TUR10-0834040,TUR10-0276280,DOMAIN_TOPIC,SR
TUR10-0834040,TUR10-0226140,HYPERNYM,SR
TUR10-0834050,TUR10-0109440,DOMAIN_TOPIC,SR
TUR10-0834050,TUR10-0354040,HYPERNYM,SR
TUR10-0834050,TUR10-0122810,DERIVATION_RELATED,SR
TUR10-0834050,TUR10-0122980,DERIVATION_RELATED,SR
TUR10-0834050,TUR10-0834010,DERIVATION_RELATED,SR
TUR10-0834050,TUR10-0593370,DERIVATION_RELATED,SR
TUR10-0834070,TUR10-0108990,DERIVATION_RELATED,SR
TUR10-0834070,TUR10-0122980,DERIVATION_RELATED,SR
TUR10-0834070,TUR10-0515100,DERIVATION_RELATED,SR
TUR10-0834070,TUR10-0833930,DERIVATION_RELATED,SR
TUR10-0834070,TUR10-0834010,DERIVATION_RELATED,SR
TUR10-0834070,TUR10-0834140,DERIVATION_RELATED,SR
TUR10-0834070,TUR10-1256340,DERIVATION_RELATED,SR
TUR10-0834070,ENG31-01617485-v,SYNONYM,ILR
TUR10-0834070,ENG31-01359453-v,SYNONYM,ILR
TUR10-0834080,TUR10-0515100,DERIVATION_RELATED,SR
TUR10-0834080,TUR10-0833970,DERIVATION_RELATED,SR
TUR10-0834080,TUR10-1256340,DERIVATION_RELATED,SR
TUR10-0834080,ENG31-01223449-v,SYNONYM,ILR
TUR10-0834090,TUR10-0515100,DERIVATION_RELATED,SR
TUR10-0834090,TUR10-0833970,DERIVATION_RELATED,SR
TUR10-0834090,TUR10-1256340,DERIVATION_RELATED,SR
TUR10-0834090,ENG31-01223449-v,SYNONYM,ILR
TUR10-0834120,TUR10-0122810,DERIVATION_RELATED,SR
TUR10-0834120,TUR10-0515100,DERIVATION_RELATED,SR
TUR10-0834120,TUR10-1256340,DERIVATION_RELATED,SR
TUR10-0834140,TUR10-0097750,DOMAIN_TOPIC,SR
TUR10-0834140,TUR10-0834010,HYPERNYM,SR
TUR10-0834140,TUR10-0834070,DERIVATION_RELATED,SR
TUR10-0834190,TUR10-0098940,HYPERNYM,SR
TUR10-0834240,ENG31-00053931-s,SYNONYM,ILR
TUR10-0834270,TUR10-0234860,HYPONYM,SR
TUR10-0834270,TUR10-0662340,HYPONYM,SR
TUR10-0834270,TUR10-0081600,HYPONYM,SR
TUR10-0834270,TUR10-0243740,HYPONYM,SR
TUR10-0834270,TUR10-0330140,HYPONYM,SR
TUR10-0834270,TUR10-0833260,HYPERNYM,SR
TUR10-0834270,TUR10-0809310,HYPONYM,SR
TUR10-0834270,TUR10-0662310,HYPONYM,SR
TUR10-0834270,TUR10-0843170,HYPONYM,SR
TUR10-0834270,TUR10-0470960,HYPONYM,SR
TUR10-0834270,TUR10-0102620,HYPONYM,SR
TUR10-0834270,TUR10-0123850,HYPONYM,SR
TUR10-0834270,TUR10-0747340,HYPONYM,SR
TUR10-0834270,TUR10-0756730,HYPONYM,SR
TUR10-0834270,TUR10-0253390,HYPONYM,SR
TUR10-0834270,TUR10-0039320,HYPONYM,SR
TUR10-0834270,TUR10-0502070,HYPONYM,SR
TUR10-0834270,TUR10-0036990,HYPONYM,SR
TUR10-0834270,TUR10-1128710,HYPONYM,SR
TUR10-0834270,TUR10-0963250,HYPONYM,SR
TUR10-0834270,TUR10-0528070,HYPONYM,SR
TUR10-0834270,TUR10-0635920,HYPONYM,SR
TUR10-0834270,TUR10-0798250,HYPONYM,SR
TUR10-0834270,TUR10-0081600,DERIVATION_RELATED,SR
TUR10-0834270,TUR10-0720990,DERIVATION_RELATED,SR
TUR10-0834270,TUR10-0809320,DERIVATION_RELATED,SR
TUR10-0834270,TUR10-0809330,DERIVATION_RELATED,SR
TUR10-0834270,TUR10-0809340,DERIVATION_RELATED,SR
TUR10-0834270,TUR10-0522830,HYPONYM,SR
TUR10-0834270,ENG31-04606723-n,SYNONYM,ILR
TUR10-0834270,ENG31-03133774-n,SYNONYM,ILR
TUR10-0834280,TUR10-0556740,HYPERNYM,SR
TUR10-0834280,TUR10-0567430,HYPERNYM,SR
TUR10-0834280,TUR10-0096490,HYPONYM,SR
TUR10-0834280,TUR10-0228170,HYPONYM,SR
TUR10-0834280,TUR10-0264310,HYPONYM,SR
TUR10-0834280,TUR10-0365390,HYPONYM,SR
TUR10-0834280,TUR10-0376970,HYPONYM,SR
TUR10-0834280,TUR10-0634570,HYPONYM,SR
TUR10-0834280,TUR10-0701050,HYPONYM,SR
TUR10-0834280,TUR10-0714660,HYPONYM,SR
TUR10-0834280,TUR10-0724300,HYPONYM,SR
TUR10-0834280,TUR10-0724320,HYPONYM,SR
TUR10-0834280,TUR10-0806600,HYPONYM,SR
TUR10-0834280,TUR10-0081600,DERIVATION_RELATED,SR
TUR10-0834280,ENG31-07051211-n,SYNONYM,ILR
TUR10-0834290,TUR10-1220660,HYPERNYM,SR
TUR10-0834300,TUR10-0749540,HYPERNYM,SR
TUR10-0834300,TUR10-0749510,DERIVATION_RELATED,SR
TUR10-0834300,TUR10-0749530,DERIVATION_RELATED,SR
TUR10-0834300,TUR10-0749540,DERIVATION_RELATED,SR
TUR10-0834310,TUR10-0101460,HYPONYM,SR
TUR10-0834310,TUR10-0549590,HYPONYM,SR
TUR10-0834310,TUR10-0729480,HYPERNYM,SR
TUR10-0834310,TUR10-0549600,HYPONYM,SR
TUR10-0834310,TUR10-0539940,HYPONYM,SR
TUR10-0834310,TUR10-1241370,HYPONYM,SR
TUR10-0834330,TUR10-0292650,ANTONYM,SR
TUR10-0834330,TUR10-0213000,ANTONYM,SR
TUR10-0834330,TUR10-0736150,ANTONYM,SR
TUR10-0834330,ENG31-01575756-a,SYNONYM,ILR
TUR10-0834340,ENG31-01121219-s,SYNONYM,ILR
TUR10-0834360,TUR10-1220160,DOMAIN_TOPIC,SR
TUR10-0834360,TUR10-0189710,HYPERNYM,SR
TUR10-0834370,TUR10-0313640,HYPERNYM,SR
TUR10-0834380,ENG31-00074702-s,SYNONYM,ILR
TUR10-0834400,TUR10-0662340,HYPERNYM,SR
TUR10-0834400,ENG31-02748400-n,SYNONYM,ILR
TUR10-0834410,TUR10-0833090,HYPERNYM,SR
TUR10-0834440,TUR10-0214630,HYPONYM,SR
TUR10-0834440,ENG31-01620211-v,SYNONYM,ILR
